Date,Time_Spent,Number of People,Activity,Category,Productivity
2014-03-14T22:00:00,124,1,Preview,General Reference &amp; Learning,2
2014-03-15T10:00:00,4,1,Preview,General Reference &amp; Learning,2
2014-03-16T13:00:00,772,1,scholar.google.com,General Reference &amp; Learning,2
2014-03-16T14:00:00,1614,1,scholar.google.com,General Reference &amp; Learning,2
2014-03-16T22:00:00,460,1,mlomiejdfkolichcflejclcbmpeaniij,General Reference &amp; Learning,2
2014-03-16T22:00:00,404,1,people.stern.nyu.edu,General Reference &amp; Learning,2
2014-03-16T22:00:00,90,1,Preview,General Reference &amp; Learning,2
2014-03-16T23:00:00,374,1,Preview,General Reference &amp; Learning,2
2014-03-17T11:00:00,107,1,faculty.poly.edu,General Reference &amp; Learning,2
2014-03-17T16:00:00,202,1,wikis.nyu.edu,General Reference &amp; Learning,2
2014-03-18T10:00:00,378,1,Preview,General Reference &amp; Learning,2
2014-03-18T12:00:00,29,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-18T13:00:00,605,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-18T13:00:00,78,1,ece.rutgers.edu,General Reference &amp; Learning,2
2014-03-18T15:00:00,648,1,Preview,General Reference &amp; Learning,2
2014-03-18T15:00:00,27,1,kth.se,General Reference &amp; Learning,2
2014-03-18T17:00:00,553,1,Preview,General Reference &amp; Learning,2
2014-03-18T17:00:00,104,1,scholar.google.com,General Reference &amp; Learning,2
2014-03-18T18:00:00,2,1,Preview,General Reference &amp; Learning,2
2014-03-18T19:00:00,113,1,math.hws.edu,General Reference &amp; Learning,2
2014-03-18T21:00:00,147,1,Preview,General Reference &amp; Learning,2
2014-03-18T22:00:00,415,1,Preview,General Reference &amp; Learning,2
2014-03-18T23:00:00,66,1,events.nyu.edu,General Reference &amp; Learning,2
2014-03-18T23:00:00,45,1,shape.cs.princeton.edu,General Reference &amp; Learning,2
2014-03-18T23:00:00,3,1,graphics.im.ntu.edu.tw,General Reference &amp; Learning,2
2014-03-19T00:00:00,1,1,Preview,General Reference &amp; Learning,2
2014-03-19T12:00:00,189,1,papers 2.7.3,General Reference &amp; Learning,2
2014-03-19T21:00:00,147,1,Preview,General Reference &amp; Learning,2
2014-03-19T22:00:00,1295,1,ats.ucla.edu,General Reference &amp; Learning,2
2014-03-20T11:00:00,161,1,ats.ucla.edu,General Reference &amp; Learning,2
2014-03-20T12:00:00,95,1,web.ntpu.edu.tw,General Reference &amp; Learning,2
2014-03-20T17:00:00,849,1,Preview,General Reference &amp; Learning,2
2014-03-20T19:00:00,172,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-20T19:00:00,135,1,Preview,General Reference &amp; Learning,2
2014-03-20T20:00:00,336,1,Preview,General Reference &amp; Learning,2
2014-03-20T20:00:00,14,1,en.wikipedia.org,General Reference &amp; Learning,2
2014-03-20T22:00:00,112,1,en.wikipedia.org,General Reference &amp; Learning,2
2013-12-21T09:00:00,699,1,amazon.com,General Shopping,-2
2013-12-21T10:00:00,506,1,amazon.com,General Shopping,-2
2013-12-21T15:00:00,13,1,amazon.com,General Shopping,-2
2013-12-22T11:00:00,987,1,seamless.com,General Shopping,-2
2013-12-22T11:00:00,121,1,info.ikea-usa.com,General Shopping,-2
2013-12-22T11:00:00,10,1,ikea.com,General Shopping,-2
2013-12-22T12:00:00,196,1,amazon.com,General Shopping,-2
2013-12-22T13:00:00,384,1,newyork.craigslist.org,General Shopping,-2
2013-12-22T13:00:00,132,1,amazon.com,General Shopping,-2
2013-12-22T14:00:00,1088,1,amazon.com,General Shopping,-2
2013-12-22T14:00:00,111,1,ikea.com,General Shopping,-2
2013-12-22T15:00:00,174,1,newyork.craigslist.org,General Shopping,-2
2013-12-22T15:00:00,43,1,amazon.com,General Shopping,-2
2013-12-22T18:00:00,29,1,amazon.com,General Shopping,-2
2013-12-22T21:00:00,111,1,amazon.com,General Shopping,-2
2013-12-22T21:00:00,31,1,gamestop.com,General Shopping,-2
2013-12-22T22:00:00,772,1,amazon.com,General Shopping,-2
2013-12-23T09:00:00,62,1,amazon.com,General Shopping,-2
2013-12-23T12:00:00,580,1,seamless.com,General Shopping,-2
2013-12-23T13:00:00,1,1,seamless.com,General Shopping,-2
2013-12-23T14:00:00,71,1,freshdirect.com,General Shopping,-2
2013-12-23T15:00:00,99,1,seamless.com,General Shopping,-2
2013-12-23T16:00:00,425,1,amazon.com,General Shopping,-2
2013-12-23T18:00:00,8,1,amazon.com,General Shopping,-2
2013-12-23T19:00:00,28,1,authorize.payments.amazon.com,General Shopping,-2
2013-12-23T19:00:00,13,1,amazon.com,General Shopping,-2
2013-12-25T01:00:00,70,1,app store,General Shopping,-2
2013-12-25T10:00:00,4,1,app store,General Shopping,-2
2013-12-27T10:00:00,10,1,nyc.lifebooker.com,General Shopping,-2
2013-12-28T16:00:00,258,1,amazon.com,General Shopping,-2
2013-12-28T17:00:00,321,1,amazon.com,General Shopping,-2
2013-12-29T12:00:00,2425,1,groupon.com,General Shopping,-2
2013-12-29T13:00:00,215,1,groupon.com,General Shopping,-2
2013-12-29T14:00:00,53,1,amazon.com,General Shopping,-2
2013-12-29T15:00:00,154,1,amazon.com,General Shopping,-2
2013-12-30T23:00:00,113,1,amazon.com,General Shopping,-2
2013-12-31T00:00:00,6,1,amazon.com,General Shopping,-2
2013-12-31T16:00:00,248,1,amazon.com,General Shopping,-2
2014-01-01T19:00:00,284,1,amazon.com,General Shopping,-2
2014-01-01T20:00:00,261,1,amazon.com,General Shopping,-2
2014-01-01T21:00:00,1290,1,amazon.com,General Shopping,-2
2014-01-02T18:00:00,15,1,amazon.com,General Shopping,-2
2014-01-02T23:00:00,12,1,amazon.com,General Shopping,-2
2014-01-03T00:00:00,23,1,amazon.com,General Shopping,-2
2014-01-03T11:00:00,10,1,amazon.com,General Shopping,-2
2014-01-03T13:00:00,172,1,amazon.com,General Shopping,-2
2014-01-05T00:00:00,36,1,amazon.com,General Shopping,-2
2014-01-06T16:00:00,82,1,wwwapps.ups.com,General Shopping,-2
2014-01-07T15:00:00,644,1,amazon.com,General Shopping,-2
2014-01-08T19:00:00,13,1,amazon.com,General Shopping,-2
2014-01-08T20:00:00,2807,1,amazon.com,General Shopping,-2
2014-01-09T01:00:00,1025,1,amazon.com,General Shopping,-2
2014-01-09T22:00:00,1618,1,amazon.com,General Shopping,-2
2014-01-09T23:00:00,3235,1,amazon.com,General Shopping,-2
2014-01-10T23:00:00,1381,1,amazon.com,General Shopping,-2
2014-01-11T00:00:00,2931,1,amazon.com,General Shopping,-2
2014-01-11T21:00:00,347,1,amazon.com,General Shopping,-2
2014-01-11T22:00:00,3600,1,amazon.com,General Shopping,-2
2014-01-11T23:00:00,3140,1,amazon.com,General Shopping,-2
2014-01-12T00:00:00,2314,1,amazon.com,General Shopping,-2
2014-01-12T10:00:00,779,1,amazon.com,General Shopping,-2
2014-01-12T21:00:00,601,1,amazon.com,General Shopping,-2
2014-01-12T22:00:00,2694,1,amazon.com,General Shopping,-2
2014-01-12T23:00:00,2962,1,amazon.com,General Shopping,-2
2014-01-13T20:00:00,38,1,amazon.com,General Shopping,-2
2014-01-13T23:00:00,1801,1,amazon.com,General Shopping,-2
2014-01-14T00:00:00,2541,1,amazon.com,General Shopping,-2
2014-01-14T11:00:00,33,1,amazon.com,General Shopping,-2
2014-01-14T15:00:00,832,1,amazon.com,General Shopping,-2
2014-01-14T16:00:00,137,1,amazon.com,General Shopping,-2
2014-01-14T18:00:00,31,1,amazon.com,General Shopping,-2
2014-01-15T09:00:00,10,1,amazon.com,General Shopping,-2
2014-01-18T11:00:00,29,1,amazon.com,General Shopping,-2
2014-01-19T16:00:00,672,1,amazon.com,General Shopping,-2
2014-01-19T17:00:00,726,1,amazon.com,General Shopping,-2
2014-01-19T17:00:00,5,1,app store,General Shopping,-2
2014-01-19T18:00:00,433,1,amazon.com,General Shopping,-2
2014-01-19T20:00:00,194,1,amazon.com,General Shopping,-2
2014-01-20T13:00:00,11,1,amazon.com,General Shopping,-2
2014-01-20T14:00:00,28,1,amazon.com,General Shopping,-2
2014-01-21T14:00:00,258,1,groupon.com,General Shopping,-2
2014-01-22T02:00:00,6,1,amazon.com,General Shopping,-2
2014-01-22T08:00:00,2116,1,amazon.com,General Shopping,-2
2014-01-22T17:00:00,512,1,amazon.com,General Shopping,-2
2014-01-24T08:00:00,1024,1,amazon.com,General Shopping,-2
2014-01-24T12:00:00,68,1,amazon.com,General Shopping,-2
2014-01-24T13:00:00,396,1,amazon.com,General Shopping,-2
2014-01-25T09:00:00,1897,1,amazon.com,General Shopping,-2
2014-01-25T10:00:00,155,1,amazon.com,General Shopping,-2
2014-01-28T12:00:00,61,1,amazon.com,General Shopping,-2
2014-01-30T23:00:00,6,1,app store,General Shopping,-2
2014-02-05T11:00:00,973,1,amazon.com,General Shopping,-2
2014-02-05T12:00:00,616,1,amazon.com,General Shopping,-2
2014-02-07T06:00:00,51,1,amazon.com,General Shopping,-2
2014-02-07T07:00:00,2135,1,amazon.com,General Shopping,-2
2014-02-07T13:00:00,380,1,amazon.com,General Shopping,-2
2014-02-07T15:00:00,358,1,amazon.com,General Shopping,-2
2014-02-07T16:00:00,86,1,app store,General Shopping,-2
2014-02-07T17:00:00,336,1,amazon.com,General Shopping,-2
2014-02-07T17:00:00,131,1,app store,General Shopping,-2
2014-02-08T00:00:00,47,1,itunes.apple.com,General Shopping,-2
2014-02-08T15:00:00,37,1,app store,General Shopping,-2
2014-02-09T09:00:00,136,1,groupon.com,General Shopping,-2
2014-02-09T20:00:00,559,1,audible.com,General Shopping,-2
2014-02-11T12:00:00,87,1,amazon.com,General Shopping,-2
2014-02-12T09:00:00,11,1,amazon.com,General Shopping,-2
2014-02-12T11:00:00,1013,1,amazon.com,General Shopping,-2
2014-02-13T09:00:00,170,1,amazon.com,General Shopping,-2
2014-02-13T11:00:00,112,1,amazon.com,General Shopping,-2
2014-02-13T12:00:00,535,1,amazon.com,General Shopping,-2
2014-02-13T13:00:00,12,1,amazon.com,General Shopping,-2
2014-02-13T14:00:00,325,1,amazon.com,General Shopping,-2
2014-02-21T19:00:00,235,1,amazon.com,General Shopping,-2
2014-02-22T09:00:00,531,1,amazon.com,General Shopping,-2
2014-02-23T08:00:00,145,1,amazon.com,General Shopping,-2
2014-02-24T21:00:00,2153,1,freshdirect.com,General Shopping,-2
2014-02-25T15:00:00,857,1,amazon.com,General Shopping,-2
2014-02-26T09:00:00,614,1,amazon.com,General Shopping,-2
2014-03-05T11:00:00,46,1,amazon.com,General Shopping,-2
2014-03-07T07:00:00,127,1,amazon.com,General Shopping,-2
2014-03-07T08:00:00,2183,1,amazon.com,General Shopping,-2
2014-03-11T07:00:00,486,1,freshdirect.com,General Shopping,-2
2014-03-11T12:00:00,90,1,amazon.com,General Shopping,-2
2014-03-13T13:00:00,18,1,itunes.apple.com,General Shopping,-2
2014-03-13T22:00:00,17,1,amazon.com,General Shopping,-2
2014-03-14T00:00:00,64,1,amazon.com,General Shopping,-2
2014-03-16T20:00:00,483,1,amazon.com,General Shopping,-2
2014-03-16T21:00:00,128,1,amazon.com,General Shopping,-2
2014-03-16T21:00:00,9,1,itunes.apple.com,General Shopping,-2
2014-03-19T12:00:00,33,1,app store,General Shopping,-2
2014-03-19T13:00:00,515,1,amazon.com,General Shopping,-2
2014-03-19T14:00:00,76,1,amazon.com,General Shopping,-2
2014-03-19T15:00:00,672,1,amazon.com,General Shopping,-2
2014-03-19T18:00:00,184,1,amazon.com,General Shopping,-2
2014-03-19T19:00:00,5,1,amazon.com,General Shopping,-2
2013-12-21T09:00:00,39,1,facebook.com,General Social Networking,-2
2013-12-21T15:00:00,461,1,kickstarter.com,General Social Networking,-2
2013-12-21T16:00:00,241,1,kickstarter.com,General Social Networking,-2
2013-12-21T16:00:00,58,1,facebook.com,General Social Networking,-2
2013-12-22T14:00:00,2,1,kickstarter.com,General Social Networking,-2
2013-12-22T15:00:00,138,1,facebook.com,General Social Networking,-2
2013-12-22T16:00:00,558,1,meetup.com,General Social Networking,-2
2013-12-22T17:00:00,16,1,Twitter,General Social Networking,-2
2013-12-22T21:00:00,231,1,facebook.com,General Social Networking,-2
2013-12-22T21:00:00,3,1,t.co,General Social Networking,-2
2013-12-23T09:00:00,138,1,facebook.com,General Social Networking,-2
2013-12-23T09:00:00,1,1,t.co,General Social Networking,-2
2013-12-23T17:00:00,16,1,facebook.com,General Social Networking,-2
2013-12-23T18:00:00,576,1,facebook.com,General Social Networking,-2
2013-12-24T09:00:00,90,1,facebook.com,General Social Networking,-2
2013-12-25T01:00:00,333,1,facebook.com,General Social Networking,-2
2013-12-25T17:00:00,427,1,facebook.com,General Social Networking,-2
2013-12-26T11:00:00,344,1,facebook.com,General Social Networking,-2
2013-12-30T23:00:00,228,1,meetup.com,General Social Networking,-2
2013-12-31T17:00:00,141,1,facebook.com,General Social Networking,-2
2014-01-02T17:00:00,232,1,meetup.com,General Social Networking,-2
2014-01-02T18:00:00,209,1,facebook.com,General Social Networking,-2
2014-01-03T15:00:00,707,1,Google+,General Social Networking,-2
2014-01-03T15:00:00,213,1,Twitter,General Social Networking,-2
2014-01-03T16:00:00,844,1,Google+,General Social Networking,-2
2014-01-10T09:00:00,536,1,Twitter,General Social Networking,-2
2014-01-10T10:00:00,532,1,Twitter,General Social Networking,-2
2014-01-10T22:00:00,151,1,facebook.com,General Social Networking,-2
2014-01-11T14:00:00,208,1,Twitter,General Social Networking,-2
2014-01-13T18:00:00,136,1,Twitter,General Social Networking,-2
2014-01-14T06:00:00,1771,1,Twitter,General Social Networking,-2
2014-01-14T07:00:00,542,1,Twitter,General Social Networking,-2
2014-01-14T17:00:00,140,1,facebook.com,General Social Networking,-2
2014-01-14T23:00:00,843,1,facebook.com,General Social Networking,-2
2014-01-16T14:00:00,1946,1,facebook.com,General Social Networking,-2
2014-01-17T07:00:00,102,1,meetup.com,General Social Networking,-2
2014-01-18T08:00:00,324,1,meetup.com,General Social Networking,-2
2014-01-18T09:00:00,2580,1,facebook.com,General Social Networking,-2
2014-01-18T09:00:00,979,1,meetup.com,General Social Networking,-2
2014-01-18T10:00:00,139,1,facebook.com,General Social Networking,-2
2014-01-18T10:00:00,61,1,meetup.com,General Social Networking,-2
2014-01-18T11:00:00,444,1,meetup.com,General Social Networking,-2
2014-01-19T00:00:00,131,1,facebook.com,General Social Networking,-2
2014-01-19T01:00:00,954,1,facebook.com,General Social Networking,-2
2014-01-20T14:00:00,123,1,facebook.com,General Social Networking,-2
2014-01-24T10:00:00,437,1,facebook.com,General Social Networking,-2
2014-01-24T11:00:00,468,1,facebook.com,General Social Networking,-2
2014-01-26T10:00:00,124,1,facebook.com,General Social Networking,-2
2014-01-26T16:00:00,383,1,facebook.com,General Social Networking,-2
2014-01-28T16:00:00,51,1,facebook.com,General Social Networking,-2
2014-01-29T22:00:00,176,1,facebook.com,General Social Networking,-2
2014-01-30T15:00:00,1851,1,Twitter,General Social Networking,-2
2014-01-31T11:00:00,429,1,Twitter,General Social Networking,-2
2014-02-03T18:00:00,130,1,meetup.com,General Social Networking,-2
2014-02-04T12:00:00,305,1,Twitter,General Social Networking,-2
2014-02-04T12:00:00,71,1,tweetdeck,General Social Networking,-2
2014-02-05T18:00:00,20,1,meetup.com,General Social Networking,-2
2014-02-11T10:00:00,9,1,meetup.com,General Social Networking,-2
2014-02-13T09:00:00,117,1,facebook.com,General Social Networking,-2
2014-02-13T14:00:00,6,1,meetup.com,General Social Networking,-2
2014-02-13T23:00:00,25,1,meetup.com,General Social Networking,-2
2014-02-15T19:00:00,61,1,meetup.com,General Social Networking,-2
2014-02-21T12:00:00,1292,1,Google+,General Social Networking,-2
2014-02-21T13:00:00,1335,1,Google+,General Social Networking,-2
2014-02-21T14:00:00,172,1,Google+,General Social Networking,-2
2014-02-22T22:00:00,1601,1,facebook.com,General Social Networking,-2
2014-02-22T23:00:00,1778,1,facebook.com,General Social Networking,-2
2014-02-24T09:00:00,54,1,facebook.com,General Social Networking,-2
2014-02-24T10:00:00,71,1,facebook.com,General Social Networking,-2
2014-02-28T09:00:00,894,1,Google+,General Social Networking,-2
2014-02-28T10:00:00,1735,1,Google+,General Social Networking,-2
2014-03-03T00:00:00,2900,1,meetup.com,General Social Networking,-2
2014-03-03T01:00:00,657,1,meetup.com,General Social Networking,-2
2014-03-04T12:00:00,257,1,Twitter,General Social Networking,-2
2014-03-04T13:00:00,343,1,Twitter,General Social Networking,-2
2014-03-04T13:00:00,73,1,hootsuite.com,General Social Networking,-2
2014-03-04T15:00:00,74,1,myspace.com,General Social Networking,-2
2014-03-05T12:00:00,14,1,meetup.com,General Social Networking,-2
2014-03-07T10:00:00,110,1,Twitter,General Social Networking,-2
2014-03-09T08:00:00,779,1,facebook.com,General Social Networking,-2
2014-03-09T09:00:00,1069,1,facebook.com,General Social Networking,-2
2014-03-11T15:00:00,33,1,facebook.com,General Social Networking,-2
2014-03-13T00:00:00,1566,1,change.org,General Social Networking,-2
2014-03-13T01:00:00,291,1,change.org,General Social Networking,-2
2014-03-13T11:00:00,69,1,Google+,General Social Networking,-2
2014-03-14T09:00:00,80,1,Google+,General Social Networking,-2
2014-03-15T10:00:00,18,1,facebook.com,General Social Networking,-2
2014-03-17T14:00:00,28,1,meetup.com,General Social Networking,-2
2014-03-20T11:00:00,13,1,facebook.com,General Social Networking,-2
2014-03-20T16:00:00,20,1,Twitter,General Social Networking,-2
2014-03-20T22:00:00,33,1,facebook.com,General Social Networking,-2
2013-12-23T09:00:00,1,1,googleadservices.com,General Software Development,2
2013-12-23T19:00:00,24,1,aws.amazon.com,General Software Development,2
2013-12-31T16:00:00,388,1,vis.stanford.edu,General Software Development,2
2014-01-02T18:00:00,150,1,sourceforge.net,General Software Development,2
2014-01-11T12:00:00,236,1,sourceforge.net,General Software Development,2
2014-01-13T10:00:00,68,1,bl.ocks.org,General Software Development,2
2014-01-13T20:00:00,25,1,tacticaltech.org,General Software Development,2
2014-01-13T21:00:00,6,1,stackoverflow.com,General Software Development,2
2014-01-25T00:00:00,7,1,vis.stanford.edu,General Software Development,2
2014-01-25T09:00:00,45,1,vis.stanford.edu,General Software Development,2
2014-01-26T09:00:00,1642,1,vis.stanford.edu,General Software Development,2
2014-01-26T10:00:00,317,1,vis.stanford.edu,General Software Development,2
2014-01-28T07:00:00,869,1,vis.stanford.edu,General Software Development,2
2014-01-28T10:00:00,20,1,vis.stanford.edu,General Software Development,2
2014-01-28T11:00:00,127,1,vis.stanford.edu,General Software Development,2
2014-02-05T18:00:00,210,1,aws.amazon.com,General Software Development,2
2014-02-06T10:00:00,60,1,aws.amazon.com,General Software Development,2
2014-02-26T10:00:00,51,1,stackoverflow.com,General Software Development,2
2014-02-26T11:00:00,36,1,stackoverflow.com,General Software Development,2
2014-02-26T12:00:00,117,1,stackoverflow.com,General Software Development,2
2014-02-26T13:00:00,24,1,stackoverflow.com,General Software Development,2
2014-02-26T23:00:00,59,1,stackoverflow.com,General Software Development,2
2014-02-27T02:00:00,185,1,stackoverflow.com,General Software Development,2
2014-03-04T10:00:00,26,1,stackoverflow.com,General Software Development,2
2014-03-04T11:00:00,547,1,r,General Software Development,2
2014-03-04T11:00:00,80,1,r-statistics.com,General Software Development,2
2014-03-04T12:00:00,148,1,r-statistics.com,General Software Development,2
2014-03-04T13:00:00,51,1,r-statistics.com,General Software Development,2
2014-03-04T15:00:00,461,1,r,General Software Development,2
2014-03-04T15:00:00,27,1,r-statistics.com,General Software Development,2
2014-03-04T16:00:00,138,1,r,General Software Development,2
2014-03-04T16:00:00,13,1,r-statistics.com,General Software Development,2
2014-03-05T11:00:00,496,1,users,General Software Development,2
2014-03-05T12:00:00,50,1,users,General Software Development,2
2014-03-11T19:00:00,174,1,users,General Software Development,2
2014-03-13T12:00:00,88,1,users,General Software Development,2
2014-03-14T12:00:00,106,1,tacticaltech.org,General Software Development,2
2014-03-14T13:00:00,92,1,tacticaltech.org,General Software Development,2
2014-03-17T17:00:00,61,1,getbootstrap.com,General Software Development,2
2014-03-17T18:00:00,1266,1,getbootstrap.com,General Software Development,2
2014-03-18T18:00:00,103,1,users,General Software Development,2
2014-03-19T15:00:00,14,1,latexit,General Software Development,2
2014-03-20T17:00:00,9,1,r,General Software Development,2
2014-03-20T18:00:00,4,1,r,General Software Development,2
2013-12-21T09:00:00,34,1,loginwindow,General Utilities,1
2013-12-21T10:00:00,2,1,loginwindow,General Utilities,1
2013-12-21T17:00:00,29,1,loginwindow,General Utilities,1
2013-12-22T11:00:00,10,1,Finder,General Utilities,1
2013-12-22T14:00:00,7,1,loginwindow,General Utilities,1
2013-12-22T16:00:00,5,1,Finder,General Utilities,1
2013-12-22T17:00:00,4,1,loginwindow,General Utilities,1
2013-12-22T18:00:00,22,1,Finder,General Utilities,1
2013-12-22T18:00:00,20,1,loginwindow,General Utilities,1
2013-12-22T21:00:00,6,1,Finder,General Utilities,1
2013-12-22T21:00:00,3,1,coreservicesuiagent,General Utilities,1
2013-12-23T00:00:00,28,1,loginwindow,General Utilities,1
2013-12-23T09:00:00,5,1,login.vzw.com,General Utilities,1
2013-12-23T09:00:00,2,1,loginwindow,General Utilities,1
2013-12-23T10:00:00,3,1,loginwindow,General Utilities,1
2013-12-23T12:00:00,72,1,Calculator,General Utilities,1
2013-12-23T12:00:00,3,1,loginwindow,General Utilities,1
2013-12-23T13:00:00,276,1,Finder,General Utilities,1
2013-12-23T13:00:00,10,1,System Preferences,General Utilities,1
2013-12-23T13:00:00,4,1,loginwindow,General Utilities,1
2013-12-23T15:00:00,149,1,Finder,General Utilities,1
2013-12-23T15:00:00,7,1,loginwindow,General Utilities,1
2013-12-23T16:00:00,80,1,Finder,General Utilities,1
2013-12-23T17:00:00,16,1,Finder,General Utilities,1
2013-12-23T18:00:00,58,1,loginwindow,General Utilities,1
2013-12-23T18:00:00,41,1,Finder,General Utilities,1
2013-12-23T18:00:00,2,1,archive utility,General Utilities,1
2013-12-23T19:00:00,641,1,Finder,General Utilities,1
2013-12-23T19:00:00,2,1,loginwindow,General Utilities,1
2013-12-23T20:00:00,6,1,usernotificationcenter,General Utilities,1
2013-12-23T20:00:00,3,1,loginwindow,General Utilities,1
2013-12-23T23:00:00,3,1,loginwindow,General Utilities,1
2013-12-24T09:00:00,3,1,loginwindow,General Utilities,1
2013-12-24T14:00:00,64,1,Finder,General Utilities,1
2013-12-24T14:00:00,5,1,captive network assistant,General Utilities,1
2013-12-24T14:00:00,3,1,loginwindow,General Utilities,1
2013-12-24T15:00:00,39,1,Finder,General Utilities,1
2013-12-24T16:00:00,2,1,Finder,General Utilities,1
2013-12-24T17:00:00,14,1,loginwindow,General Utilities,1
2013-12-24T18:00:00,16,1,loginwindow,General Utilities,1
2013-12-24T22:00:00,443,1,loginwindow,General Utilities,1
2013-12-24T23:00:00,117,1,loginwindow,General Utilities,1
2013-12-25T02:00:00,103,1,loginwindow,General Utilities,1
2013-12-25T04:00:00,242,1,screensaverengine,General Utilities,1
2013-12-25T09:00:00,67,1,setup assistant,General Utilities,1
2013-12-25T09:00:00,25,1,loginwindow,General Utilities,1
2013-12-25T10:00:00,83,1,Finder,General Utilities,1
2013-12-25T10:00:00,61,1,setup assistant,General Utilities,1
2013-12-25T10:00:00,28,1,System Preferences,General Utilities,1
2013-12-25T10:00:00,23,1,loginwindow,General Utilities,1
2013-12-25T11:00:00,182,1,Finder,General Utilities,1
2013-12-25T11:00:00,43,1,loginwindow,General Utilities,1
2013-12-25T13:00:00,123,1,Finder,General Utilities,1
2013-12-25T13:00:00,34,1,loginwindow,General Utilities,1
2013-12-25T13:00:00,24,1,installer,General Utilities,1
2013-12-25T13:00:00,4,1,java,General Utilities,1
2013-12-25T14:00:00,7,1,System Preferences,General Utilities,1
2013-12-25T14:00:00,2,1,java,General Utilities,1
2013-12-25T15:00:00,35,1,loginwindow,General Utilities,1
2013-12-25T15:00:00,2,1,java,General Utilities,1
2013-12-25T16:00:00,131,1,loginwindow,General Utilities,1
2013-12-25T16:00:00,84,1,Finder,General Utilities,1
2013-12-25T16:00:00,2,1,System Preferences,General Utilities,1
2013-12-25T16:00:00,1,1,java,General Utilities,1
2013-12-25T17:00:00,111,1,loginwindow,General Utilities,1
2013-12-25T17:00:00,3,1,Finder,General Utilities,1
2013-12-25T18:00:00,125,1,loginwindow,General Utilities,1
2013-12-25T20:00:00,8,1,Finder,General Utilities,1
2013-12-25T20:00:00,4,1,loginwindow,General Utilities,1
2013-12-25T22:00:00,2,1,System Preferences,General Utilities,1
2013-12-25T23:00:00,22,1,loginwindow,General Utilities,1
2013-12-26T11:00:00,1062,1,loginwindow,General Utilities,1
2013-12-26T11:00:00,4,1,System Preferences,General Utilities,1
2013-12-26T12:00:00,44,1,loginwindow,General Utilities,1
2013-12-26T16:00:00,22,1,loginwindow,General Utilities,1
2013-12-26T19:00:00,127,1,loginwindow,General Utilities,1
2013-12-27T09:00:00,82,1,Finder,General Utilities,1
2013-12-27T09:00:00,6,1,System Preferences,General Utilities,1
2013-12-27T10:00:00,41,1,loginwindow,General Utilities,1
2013-12-27T10:00:00,36,1,Finder,General Utilities,1
2013-12-27T11:00:00,23,1,loginwindow,General Utilities,1
2013-12-27T11:00:00,22,1,Finder,General Utilities,1
2013-12-27T11:00:00,15,1,captive network assistant,General Utilities,1
2013-12-27T13:00:00,22,1,loginwindow,General Utilities,1
2013-12-27T16:00:00,23,1,loginwindow,General Utilities,1
2013-12-27T17:00:00,21,1,loginwindow,General Utilities,1
2013-12-27T18:00:00,28,1,loginwindow,General Utilities,1
2013-12-28T12:00:00,21,1,loginwindow,General Utilities,1
2013-12-28T17:00:00,18,1,loginwindow,General Utilities,1
2013-12-28T19:00:00,3,1,System Preferences,General Utilities,1
2013-12-28T20:00:00,68,1,loginwindow,General Utilities,1
2013-12-28T20:00:00,10,1,Finder,General Utilities,1
2013-12-28T22:00:00,10,1,Calculator,General Utilities,1
2013-12-28T23:00:00,127,1,Finder,General Utilities,1
2013-12-29T01:00:00,28,1,loginwindow,General Utilities,1
2013-12-29T11:00:00,126,1,loginwindow,General Utilities,1
2013-12-29T13:00:00,163,1,loginwindow,General Utilities,1
2013-12-29T15:00:00,25,1,loginwindow,General Utilities,1
2013-12-30T01:00:00,37,1,loginwindow,General Utilities,1
2013-12-30T09:00:00,44,1,loginwindow,General Utilities,1
2013-12-30T12:00:00,7,1,loginwindow,General Utilities,1
2013-12-30T14:00:00,7,1,usernotificationcenter,General Utilities,1
2013-12-30T15:00:00,250,1,loginwindow,General Utilities,1
2013-12-30T15:00:00,85,1,Finder,General Utilities,1
2013-12-30T15:00:00,14,1,parallels desktop,General Utilities,1
2013-12-30T16:00:00,8,1,Finder,General Utilities,1
2013-12-30T17:00:00,84,1,loginwindow,General Utilities,1
2013-12-30T22:00:00,4,1,Finder,General Utilities,1
2013-12-31T00:00:00,45,1,loginwindow,General Utilities,1
2013-12-31T09:00:00,42,1,loginwindow,General Utilities,1
2013-12-31T09:00:00,25,1,Finder,General Utilities,1
2013-12-31T10:00:00,49,1,loginwindow,General Utilities,1
2013-12-31T10:00:00,24,1,captive network assistant,General Utilities,1
2013-12-31T11:00:00,25,1,Finder,General Utilities,1
2013-12-31T11:00:00,2,1,coreservicesuiagent,General Utilities,1
2013-12-31T11:00:00,1,1,archive utility,General Utilities,1
2013-12-31T12:00:00,5,1,loginwindow,General Utilities,1
2013-12-31T13:00:00,75,1,loginwindow,General Utilities,1
2013-12-31T13:00:00,7,1,Finder,General Utilities,1
2013-12-31T16:00:00,7,1,loginwindow,General Utilities,1
2013-12-31T17:00:00,307,1,loginwindow,General Utilities,1
2013-12-31T18:00:00,532,1,loginwindow,General Utilities,1
2013-12-31T19:00:00,83,1,loginwindow,General Utilities,1
